"Module"	"Gene1"	"Gene2"
"M3"	"FOXC2"	"STAP2"
"M3"	"FOXC2"	"CSRP3"
"M3"	"FOXC2"	"PTP4A1"
"M3"	"FOXC2"	"SLC1A1"
"M3"	"FOXC2"	"FBN1"
"M3"	"FOXC2"	"RAB5B"
"M3"	"FOXC2"	"RPL11"
"M3"	"FOXC2"	"ELL3"
"M3"	"FOXC2"	"ZNF8"
"M3"	"FOXC2"	"SLC1A7"
"M3"	"FOXC2"	"ZBTB33"
"M3"	"FOXC2"	"ABCE1"
"M3"	"FOXC2"	"CNTFR"
"M3"	"FOXC2"	"APBB1IP"
"M3"	"FOXC2"	"DCAF17"
"M3"	"FOXC2"	"OGG1"
"M3"	"FOXC2"	"DBF4"
"M3"	"FOXC2"	"EBF2"
"M3"	"FOXC2"	"UBE2H"
"M3"	"FOXC2"	"UCN3"
"M3"	"FOXC2"	"FBXO18"
"M3"	"FOXC2"	"MARK2"
"M3"	"FOXC2"	"CDC73"
"M3"	"FOXC2"	"LRRK1"
"M3"	"FOXC2"	"MEGF10"
"M3"	"FOXC2"	"TAF1B"
"M3"	"FOXC2"	"CEL"
"M3"	"FOXC2"	"MRPS21"
"M3"	"FOXC2"	"NQO2"
"M3"	"TFAP2A"	"RSPO4"
"M3"	"ATP13A1"	"RSPO4"
"M3"	"BIRC3"	"DNAJB9"
"M3"	"BIRC3"	"PRKAB2"
"M3"	"BIRC3"	"VPS28"
"M3"	"BIRC3"	"CSRP3"
"M3"	"BIRC3"	"PTP4A1"
"M3"	"BIRC3"	"FBN1"
"M3"	"BIRC3"	"CTBS"
"M3"	"BIRC3"	"RAB5B"
"M3"	"BIRC3"	"CSPG4"
"M3"	"BIRC3"	"RHBDL3"
"M3"	"BIRC3"	"PAAF1"
"M3"	"BIRC3"	"CD28"
"M3"	"BIRC3"	"HPCAL4"
"M3"	"BIRC3"	"CLDN1"
"M3"	"BIRC3"	"IGF2"
"M3"	"BIRC3"	"CD36"
"M3"	"BIRC3"	"ARPC3"
"M3"	"BIRC3"	"SEC13"
"M3"	"BIRC3"	"PIGA"
"M3"	"BIRC3"	"BCLAF1"
"M3"	"BIRC3"	"TSN"
"M3"	"BIRC3"	"DLC1"
"M3"	"BIRC3"	"DTNA"
"M3"	"BIRC3"	"PDP1"
"M3"	"BIRC3"	"SLC12A2"
"M3"	"BIRC3"	"DDR1"
"M3"	"BIRC3"	"ATOX1"
"M3"	"BIRC3"	"ARPC1B"
"M3"	"BIRC3"	"TSNAX"
"M3"	"BIRC3"	"PIK3CA"
"M3"	"BIRC3"	"CRYAA"
"M3"	"BIRC3"	"NMT2"
"M3"	"BIRC3"	"S100A13"
"M3"	"BIRC3"	"PTPN5"
"M3"	"BIRC3"	"GPR12"
"M3"	"BIRC3"	"XPO1"
"M3"	"BIRC3"	"HSPA2"
"M3"	"BIRC3"	"SRR"
"M3"	"BIRC3"	"STAU2"
"M3"	"BIRC3"	"FES"
"M3"	"BIRC3"	"SP7"
"M3"	"BIRC3"	"ATP5I"
"M3"	"DR1"	"MMP9"
"M3"	"DR1"	"NNMT"
"M3"	"COMMD1"	"CES1"
"M3"	"COMMD1"	"ADAM12"
"M3"	"COMMD1"	"FAM46B"
"M3"	"PPP2R5A"	"UBD"
"M3"	"RGS19"	"ATF3"
"M3"	"NAT10"	"STC2"
"M3"	"TMEM230"	"LOXL2"
"M3"	"SNRNP27"	"ADAM12"
"M3"	"SNRNP27"	"LTF"
"M3"	"ZFP36"	"SPOCD1"
"M3"	"ZFP36"	"RSPO4"
"M3"	"APOA4"	"LOXL2"
"M3"	"NPAS4"	"ADAM12"
"M3"	"NPAS4"	"MCTP2"
"M3"	"REV1"	"LOXL2"
"M3"	"REV1"	"AQP9"
"M3"	"REV1"	"NNMT"
"M3"	"HNRNPL"	"PAPPA"
"M3"	"HNRNPL"	"SFN"
"M3"	"PIP5K1B"	"LOXL2"
"M3"	"PIP5K1B"	"AQP9"
"M3"	"TARBP2"	"IL1B"
"M3"	"TARBP2"	"CPXM2"
"M3"	"KPNA2"	"IL1RN"
"M3"	"STXBP3"	"NNMT"
"M3"	"STXBP3"	"CXCL2"
"M3"	"ZFP91"	"SERPINA5"
"M3"	"ZFP91"	"CES1"
"M3"	"ZFP91"	"LTF"
"M3"	"MAPK8"	"SERPINA5"
"M3"	"SERPINA5"	"MPPED1"
"M3"	"SERPINA5"	"PTP4A1"
"M3"	"SERPINA5"	"LARP1"
"M3"	"SERPINA5"	"COL4A2"
"M3"	"SERPINA5"	"FBXW4"
"M3"	"SERPINA5"	"POLR1D"
"M3"	"SERPINA5"	"CSMD1"
"M3"	"SERPINA5"	"OGG1"
"M3"	"SERPINA5"	"NCBP2"
"M3"	"SERPINA5"	"TBCB"
"M3"	"SERPINA5"	"RNF126"
"M3"	"SERPINA5"	"TRPC7"
"M3"	"SERPINA5"	"CUL2"
"M3"	"SERPINA5"	"PAEP"
"M3"	"SERPINA5"	"RHOT1"
"M3"	"SERPINA5"	"WDR60"
"M3"	"SERPINA5"	"SPTBN1"
"M3"	"SERPINA5"	"PTCHD2"
"M3"	"SERPINA5"	"SERINC3"
"M3"	"SERPINA5"	"ERH"
"M3"	"SERPINA5"	"MSX2"
"M3"	"SERPINA5"	"TOLLIP"
"M3"	"SERPINA5"	"METTL20"
"M3"	"SERPINA5"	"CES3"
"M3"	"SERPINA5"	"SCIMP"
"M3"	"SERPINA5"	"FMO3"
"M3"	"SERPINA5"	"PLD4"
"M3"	"SERPINA5"	"PASD1"
"M3"	"SERPINA5"	"MED13L"
"M3"	"SERPINA5"	"CCPG1"
"M3"	"SERPINA5"	"TNFSF15"
"M3"	"SERPINA5"	"ABCF1"
"M3"	"SERPINA5"	"ITIH4"
"M3"	"SERPINA5"	"PAICS"
"M3"	"SERPINA5"	"ZMYND10"
"M3"	"SERPINA5"	"ATF6"
"M3"	"SERPINA5"	"STK17B"
"M3"	"SERPINA5"	"PTOV1"
"M3"	"SERPINA5"	"GYPA"
"M3"	"SERPINA5"	"SLITRK4"
"M3"	"SERPINA5"	"PEX6"
"M3"	"SERPINA5"	"CSDC2"
"M3"	"SERPINA5"	"IFNAR2"
"M3"	"SERPINA5"	"METTL2A"
"M3"	"SERPINA5"	"GTPBP8"
"M3"	"SERPINA5"	"MRPS34"
"M3"	"SERPINA5"	"C2orf42"
"M3"	"CD163"	"CES1"
"M3"	"CD163"	"ADAP1"
"M3"	"CD163"	"KLHDC9"
"M3"	"CD163"	"LARP1"
"M3"	"CD163"	"SRP68"
"M3"	"CD163"	"DPF1"
"M3"	"CD163"	"SERPINF1"
"M3"	"CD163"	"IRF9"
"M3"	"CD163"	"CNTFR"
"M3"	"CD163"	"FLT1"
"M3"	"CD163"	"THBS2"
"M3"	"CD163"	"ADAM12"
"M3"	"CD163"	"SGOL2"
"M3"	"CD163"	"SAA1"
"M3"	"CD163"	"HERPUD2"
"M3"	"CD163"	"JMJD6"
"M3"	"CD163"	"PIWIL2"
"M3"	"CD163"	"NAA15"
"M3"	"CD163"	"UBE2G1"
"M3"	"CD163"	"TNS1"
"M3"	"CD163"	"FUT1"
"M3"	"CD163"	"ZNF22"
"M3"	"CD163"	"TBCE"
"M3"	"CD163"	"VAC14"
"M3"	"CD163"	"DRAP1"
"M3"	"CD163"	"TRPC3"
"M3"	"CD163"	"CUL2"
"M3"	"CD163"	"GP5"
"M3"	"CD163"	"NECAB2"
"M3"	"CD163"	"EFEMP1"
"M3"	"CD163"	"USH1G"
"M3"	"CD163"	"PLIN2"
"M3"	"CD163"	"RPP40"
"M3"	"CD163"	"SLC4A11"
"M3"	"CD163"	"KLK9"
"M3"	"CD163"	"NOMO1"
"M3"	"CD163"	"PPP2CB"
"M3"	"CD163"	"C8orf34"
"M3"	"CD163"	"PRKACG"
"M3"	"CD163"	"NARFL"
"M3"	"CD163"	"VAT1L"
"M3"	"CD163"	"CHD1"
"M3"	"CD163"	"PRTFDC1"
"M3"	"CD163"	"HMGCS1"
"M3"	"CD163"	"GNAT3"
"M3"	"CD163"	"RYR1"
"M3"	"CD163"	"NR2C2"
"M3"	"CD163"	"MAF"
"M3"	"CD163"	"ATRN"
"M3"	"CD163"	"HHLA3"
"M3"	"CD163"	"IL20"
"M3"	"CD163"	"PIGH"
"M3"	"CD163"	"ASB6"
"M3"	"CD163"	"COPS4"
"M3"	"CD163"	"CHMP2B"
"M3"	"CD163"	"SCAMP4"
"M3"	"CD163"	"ZBTB17"
"M3"	"CD163"	"AMPD2"
"M3"	"CD163"	"DNASE1L2"
"M3"	"CD163"	"SH3GL3"
"M3"	"CD163"	"CRTC1"
"M3"	"CD163"	"MGA"
"M3"	"CD163"	"PLEKHB1"
"M3"	"CD163"	"PNKP"
"M3"	"CD163"	"CACNG3"
"M3"	"CD163"	"ZBTB5"
"M3"	"CD163"	"UTP20"
"M3"	"CD163"	"LRIG1"
"M3"	"CD163"	"VMAC"
"M3"	"CD163"	"NHP2"
"M3"	"CD163"	"PHLDA2"
"M3"	"CD163"	"FRMD4A"
"M3"	"CD163"	"MYLK2"
"M3"	"CD163"	"TAF2"
"M3"	"CD163"	"DPF3"
"M3"	"CD163"	"CREB5"
"M3"	"CD163"	"RNF214"
"M3"	"CD163"	"DCP1A"
"M3"	"CD163"	"AP5B1"
"M3"	"CD163"	"CAAP1"
"M3"	"CD163"	"ANAPC10"
"M3"	"CD163"	"PHACTR1"
"M3"	"CD163"	"ASIC1"
"M3"	"CD163"	"MCTS1"
"M3"	"CD163"	"SKA3"
"M3"	"CD163"	"BAG3"
"M3"	"CD163"	"CD82"
"M3"	"CD163"	"ZNF117"
"M3"	"CD163"	"OIP5"
"M3"	"CD163"	"ANP32E"
"M3"	"CD163"	"ECEL1"
"M3"	"CD163"	"NDUFS1"
"M3"	"CD163"	"LRIF1"
"M3"	"CD163"	"ZNF816"
"M3"	"CD163"	"ZNF878"
"M3"	"CD163"	"ACKR4"
"M3"	"CD163"	"CTNNBIP1"
"M3"	"CD163"	"ORM1"
"M3"	"CD163"	"SLN"
"M3"	"CD163"	"SERPINB10"
"M3"	"CD163"	"MTOR"
"M3"	"CD163"	"SERPINE2"
"M3"	"CD163"	"SERPINB9"
"M3"	"CD163"	"ACOX2"
"M3"	"CD163"	"TMEM225"
"M3"	"CD163"	"PER1"
"M3"	"CD163"	"FMO3"
"M3"	"CD163"	"ZNF573"
"M3"	"CD163"	"ZNF532"
"M3"	"CD163"	"ASB2"
"M3"	"CD163"	"ABCF1"
"M3"	"CD163"	"SDCCAG3"
"M3"	"CD163"	"AK3"
"M3"	"CD163"	"CNOT11"
"M3"	"CD163"	"CLDN3"
"M3"	"CD163"	"CRYBB2"
"M3"	"CD163"	"PAICS"
"M3"	"CD163"	"CILP2"
"M3"	"CD163"	"EPDR1"
"M3"	"CD163"	"MAST4"
"M3"	"CD163"	"ANKRD24"
"M3"	"CD163"	"ATP6V0C"
"M3"	"CD163"	"GOLGB1"
"M3"	"CD163"	"DLX3"
"M3"	"CD163"	"SH3YL1"
"M3"	"CD163"	"PLK2"
"M3"	"CD163"	"MPC2"
"M3"	"CD163"	"TIMM8B"
"M3"	"CD163"	"G6PD"
"M3"	"RPLP1"	"CLEC5A"
"M3"	"SPOCD1"	"PDCD5"
"M3"	"SPOCD1"	"TM9SF1"
"M3"	"SPOCD1"	"DEK"
"M3"	"SPOCD1"	"CISH"
"M3"	"SPOCD1"	"SERPINF1"
"M3"	"SPOCD1"	"ETS2"
"M3"	"SPOCD1"	"CHMP2B"
"M3"	"SPOCD1"	"CACNG3"
"M3"	"SPOCD1"	"LMTK2"
"M3"	"SPOCD1"	"ELF5"
"M3"	"SPOCD1"	"C12orf57"
"M3"	"SPOCD1"	"SDC3"
"M3"	"SPOCD1"	"C16orf59"
"M3"	"SPOCD1"	"KIF22"
"M3"	"SPOCD1"	"STRADB"
"M3"	"SPOCD1"	"TMEM44"
"M3"	"SPOCD1"	"ZNF133"
"M3"	"SPOCD1"	"DCAF15"
"M3"	"SPOCD1"	"PROP1"
"M3"	"SPOCD1"	"FKBP7"
"M3"	"SPOCD1"	"SEMA6A"
"M3"	"SPOCD1"	"EXOSC9"
"M3"	"SPOCD1"	"LINGO1"
"M3"	"SPOCD1"	"SERPINA7"
"M3"	"SPOCD1"	"PIK3R5"
"M3"	"SPOCD1"	"EIF2B5"
"M3"	"SPOCD1"	"OSBPL1A"
"M3"	"SPOCD1"	"UTP20"
"M3"	"SPOCD1"	"BTG2"
"M3"	"SPOCD1"	"CLDN15"
"M3"	"SPOCD1"	"NSMAF"
"M3"	"SPOCD1"	"ABCF1"
"M3"	"SPOCD1"	"PDE1C"
"M3"	"SPOCD1"	"GARNL3"
"M3"	"SPOCD1"	"MAT2A"
"M3"	"SPOCD1"	"PLXND1"
"M3"	"SPOCD1"	"MIER3"
"M3"	"SPOCD1"	"IPO4"
"M3"	"SPOCD1"	"ZNF433"
"M3"	"SPOCD1"	"RIPK4"
"M3"	"SPOCD1"	"CLN5"
"M3"	"SPOCD1"	"MAST4"
"M3"	"SPOCD1"	"TIMP2"
"M3"	"SPOCD1"	"TTYH1"
"M3"	"SPOCD1"	"TAS2R13"
"M3"	"USP22"	"HSF4"
"M3"	"BBS2"	"LOXL2"
"M3"	"TAGLN"	"CHMP2A"
"M3"	"TAGLN"	"PCID2"
"M3"	"TAGLN"	"WT1"
"M3"	"TAGLN"	"FGF8"
"M3"	"TAGLN"	"VPS28"
"M3"	"TAGLN"	"PTP4A1"
"M3"	"TAGLN"	"HCK"
"M3"	"TAGLN"	"ACADL"
"M3"	"TAGLN"	"F11R"
"M3"	"TAGLN"	"SRP68"
"M3"	"TAGLN"	"NOS1"
"M3"	"TAGLN"	"S100Z"
"M3"	"TAGLN"	"CCKBR"
"M3"	"TAGLN"	"CDC16"
"M3"	"TAGLN"	"SSTR1"
"M3"	"TAGLN"	"HPCAL4"
"M3"	"TAGLN"	"PTPRU"
"M3"	"TAGLN"	"NPR2"
"M3"	"TAGLN"	"CREB3L2"
"M3"	"TAGLN"	"AQP3"
"M3"	"TAGLN"	"GJD4"
"M3"	"TAGLN"	"SCLT1"
"M3"	"TAGLN"	"HSD11B2"
"M3"	"TAGLN"	"DVL1"
"M3"	"TAGLN"	"DCUN1D5"
"M3"	"TAGLN"	"THBS2"
"M3"	"TAGLN"	"ELF1"
"M3"	"TAGLN"	"KIF13B"
"M3"	"TAGLN"	"CCNG2"
"M3"	"TAGLN"	"EXOC7"
"M3"	"TAGLN"	"ADAM12"
"M3"	"TAGLN"	"UBE2R2"
"M3"	"TAGLN"	"BTBD3"
"M3"	"TAGLN"	"POLR1D"
"M3"	"TAGLN"	"HDAC5"
"M3"	"TAGLN"	"ATP5F1"
"M3"	"TAGLN"	"RRP1B"
"M3"	"TAGLN"	"INTS10"
"M3"	"TAGLN"	"PIWIL2"
"M3"	"TAGLN"	"VAC14"
"M3"	"TAGLN"	"KCNG1"
"M3"	"TAGLN"	"ASB6"
"M3"	"TAGLN"	"SCAMP4"
"M3"	"TAGLN"	"UTP20"
"M3"	"TAGLN"	"VMAC"
"M3"	"TAGLN"	"BTG2"
"M3"	"TAGLN"	"PRPF4"
"M3"	"TAGLN"	"RNF214"
"M3"	"TAGLN"	"PEX26"
"M3"	"TAGLN"	"TUSC3"
"M3"	"TAGLN"	"ANKAR"
"M3"	"TAGLN"	"RAX2"
"M3"	"TAGLN"	"LOH12CR1"
"M3"	"TAGLN"	"CSNK1G1"
"M3"	"TAGLN"	"MT1H"
"M3"	"TAGLN"	"DCP1A"
"M3"	"TAGLN"	"AP5B1"
"M3"	"TAGLN"	"ZRANB3"
"M3"	"TAGLN"	"CAAP1"
"M3"	"TAGLN"	"ARHGDIB"
"M3"	"TAGLN"	"ANAPC10"
"M3"	"TAGLN"	"CLDN20"
"M3"	"TAGLN"	"MTBP"
"M3"	"TAGLN"	"ASIC1"
"M3"	"TAGLN"	"MCTS1"
"M3"	"TAGLN"	"SKA3"
"M3"	"TAGLN"	"ZNF816"
"M3"	"TAGLN"	"SERPINB10"
"M3"	"TAGLN"	"MTOR"
"M3"	"TAGLN"	"SERPINB9"
"M3"	"TAGLN"	"ACOX2"
"M3"	"TAGLN"	"TMEM225"
"M3"	"TAGLN"	"PER1"
"M3"	"TAGLN"	"LACTB2"
"M3"	"TAGLN"	"PGAM4"
"M3"	"TAGLN"	"TOMM7"
"M3"	"TAGLN"	"PBX3"
"M3"	"TAGLN"	"CYP11B2"
"M3"	"TAGLN"	"TDRKH"
"M3"	"TAGLN"	"CKAP5"
"M3"	"TAGLN"	"METTL20"
"M3"	"TAGLN"	"GNE"
"M3"	"TAGLN"	"IGSF6"
"M3"	"TAGLN"	"ZNF253"
"M3"	"TAGLN"	"PKP4"
"M3"	"TAGLN"	"ENTPD1"
"M3"	"TAGLN"	"NACAD"
"M3"	"TAGLN"	"CPEB4"
"M3"	"TAGLN"	"ZNF790"
"M3"	"TAGLN"	"NSDHL"
"M3"	"TAGLN"	"SSTR3"
"M3"	"TAGLN"	"UBXN2B"
"M3"	"TAGLN"	"ZNF827"
"M3"	"TAGLN"	"TCEA2"
"M3"	"TAGLN"	"CES3"
"M3"	"TAGLN"	"CAMSAP3"
"M3"	"TAGLN"	"FMO3"
"M3"	"TAGLN"	"PLD4"
"M3"	"TAGLN"	"CCPG1"
"M3"	"TAGLN"	"SP110"
"M3"	"TAGLN"	"POLR1B"
"M3"	"TAGLN"	"DCUN1D1"
"M3"	"TAGLN"	"MAST4"
"M3"	"TAGLN"	"ZNF148"
"M3"	"TAGLN"	"ANKRD24"
"M3"	"TAGLN"	"GTPBP2"
"M3"	"TAGLN"	"LGALS3BP"
"M3"	"TAGLN"	"SNTG2"
"M3"	"TAGLN"	"TALDO1"
"M3"	"SENP8"	"FAM46B"
"M3"	"TOR1AIP2"	"ADAM12"
"M3"	"CD59"	"HRH1"
"M3"	"OST4"	"TNFAIP2"
"M3"	"OST4"	"G0S2"
"M3"	"TGDS"	"TFPI2"
"M3"	"LIN37"	"C2"
"M3"	"LIN37"	"THBS1"
"M3"	"LIN37"	"PTGS2"
"M3"	"TMPO"	"RSPO4"
"M3"	"PSMD1"	"PAPPA"
"M3"	"PSD"	"CSF3R"
"M3"	"ZFR"	"NNMT"
"M3"	"CHMP2A"	"PI3"
"M3"	"CHMP2A"	"LTF"
"M3"	"CHMP2A"	"FAM46B"
"M3"	"CHMP2A"	"TFPI2"
"M3"	"TMEM45B"	"LTF"
"M3"	"PDCD5"	"ADAM12"
"M3"	"JUP"	"CSF3R"
"M3"	"JUP"	"PPBP"
"M3"	"JUP"	"STC2"
"M3"	"JUP"	"HRH1"
"M3"	"SLAIN2"	"ADAM12"
"M3"	"MED30"	"CFI"
"M3"	"CACYBP"	"GJB2"
"M3"	"CDK19"	"IL1B"
"M3"	"CDK19"	"CNN2"
"M3"	"CDK19"	"CSF3R"
"M3"	"CDK19"	"LOXL2"
"M3"	"PHACTR4"	"ABCA13"
"M3"	"HMGB3"	"CES1"
"M3"	"HMGB3"	"AQP9"
"M3"	"HMGB3"	"IFITM2"
"M3"	"RHO"	"CXCR1"
"M3"	"PPP4R2"	"TGFBI"
"M3"	"EEF1A2"	"CES1"
"M3"	"CDKN2A"	"ACP5"
"M3"	"TGFBR3"	"LOXL2"
"M3"	"TGFBR3"	"LTF"
"M3"	"FBXO22"	"CNN2"
"M3"	"FBXO22"	"LOXL2"
"M3"	"FBXO22"	"AREG"
"M3"	"RPL8"	"ADM"
"M3"	"TMCC2"	"RSPO4"
"M3"	"ZCCHC11"	"CNN2"
"M3"	"INTS2"	"LOXL2"
"M3"	"INTS2"	"HRH1"
"M3"	"CNTLN"	"CES1"
"M3"	"CNTLN"	"CNN2"
"M3"	"CNTLN"	"ADAM12"
"M3"	"LCP1"	"ICAM1"
"M3"	"KHDRBS1"	"IFITM2"
"M3"	"CXCR1"	"VPS28"
"M3"	"CXCR1"	"PTP4A1"
"M3"	"CXCR1"	"CLDN7"
"M3"	"CXCR1"	"CEACAM6"
"M3"	"CXCR1"	"CFHR2"
"M3"	"CXCR1"	"SGCB"
"M3"	"CXCR1"	"JAKMIP1"
"M3"	"CXCR1"	"SSTR3"
"M3"	"CXCR1"	"GABRA2"
"M3"	"CXCR1"	"IPO5"
"M3"	"CXCR1"	"HPCAL1"
"M3"	"CXCR1"	"INSC"
"M3"	"CXCR1"	"C9orf117"
"M3"	"DMPK"	"ABCA13"
"M3"	"IL1B"	"TMED1"
"M3"	"IL1B"	"KLHDC9"
"M3"	"IL1B"	"PTP4A1"
"M3"	"IL1B"	"EEF1A1"
"M3"	"IL1B"	"UBE2L6"
"M3"	"IL1B"	"ZBTB11"
"M3"	"IL1B"	"SRCIN1"
"M3"	"IL1B"	"EFEMP1"
"M3"	"IL1B"	"DNASE1L2"
"M3"	"IL1B"	"HOXD12"
"M3"	"IL1B"	"OSGIN2"
"M3"	"IL1B"	"MTOR"
"M3"	"IL1B"	"ITIH4"
"M3"	"IL1B"	"RRM2"
"M3"	"IL1B"	"TNNC1"
"M3"	"IL1B"	"TIRAP"
"M3"	"IL1B"	"RPL27"
"M3"	"IL1B"	"PBX2"
"M3"	"IL1B"	"GDI1"
"M3"	"IL1B"	"RPL7"
"M3"	"IL1B"	"NIPSNAP1"
"M3"	"IL1B"	"ABHD2"
"M3"	"IL1B"	"PRICKLE1"
"M3"	"PCID2"	"LTF"
"M3"	"SENP7"	"HAP1"
"M3"	"KLC2"	"STC2"
"M3"	"KLC2"	"AREG"
"M3"	"USP28"	"SUSD2"
"M3"	"CEP97"	"IFITM2"
"M3"	"CEP97"	"HRH1"
"M3"	"CEP97"	"PCDHA10"
"M3"	"SLC3A2"	"MMP9"
"M3"	"SLC3A2"	"PPBP"
"M3"	"SLC3A2"	"VGF"
"M3"	"SLC3A2"	"PCDHA10"
"M3"	"EIF3I"	"CES1"
"M3"	"EIF3I"	"ADAM12"
"M3"	"RIMS4"	"ANKRD1"
"M3"	"RIMS4"	"TWIST2"
"M3"	"RIMS4"	"PTGS2"
"M3"	"RIMS4"	"AREG"
"M3"	"ARFGEF1"	"PLVAP"
"M3"	"MYBBP1A"	"MCTP2"
"M3"	"MLLT1"	"ADAM12"
"M3"	"MLLT1"	"CXCL2"
"M3"	"SKI"	"NNMT"
"M3"	"SKI"	"AHNAK2"
"M3"	"PLP2"	"ADAM12"
"M3"	"PLP2"	"PAPPA"
"M3"	"RBBP8"	"SPP1"
"M3"	"ACKR3"	"CNN2"
"M3"	"ACKR3"	"ADAM12"
"M3"	"ACKR3"	"FOSL2"
"M3"	"ACKR3"	"TNFAIP2"
"M3"	"FZD4"	"SPP1"
"M3"	"TUBA1C"	"CES1"
"M3"	"TUBA1C"	"SPP1"
"M3"	"TUBA1C"	"LTF"
"M3"	"ID1"	"CES1"
"M3"	"PI3"	"CLIP3"
"M3"	"PI3"	"HCK"
"M3"	"PI3"	"RAB13"
"M3"	"PI3"	"APBB1IP"
"M3"	"PI3"	"IGF1R"
"M3"	"PI3"	"DMBT1"
"M3"	"PI3"	"THBS2"
"M3"	"PI3"	"PIAS4"
"M3"	"PI3"	"EEF1G"
"M3"	"PI3"	"WISP2"
"M3"	"PI3"	"NPTX2"
"M3"	"PI3"	"SUV39H2"
"M3"	"PI3"	"EPS8L3"
"M3"	"PI3"	"BMX"
"M3"	"CAMK2A"	"THBS1"
"M3"	"CAMK2A"	"AHNAK2"
"M3"	"PPAP2B"	"SUSD2"
"M3"	"CES1"	"HPRT1"
"M3"	"CES1"	"PSIP1"
"M3"	"CES1"	"SPATA13"
"M3"	"CES1"	"TRPV6"
"M3"	"CES1"	"SARNP"
"M3"	"CES1"	"PRKAB2"
"M3"	"CES1"	"VPS28"
"M3"	"CES1"	"IL1RAP"
"M3"	"CES1"	"PTP4A1"
"M3"	"CES1"	"MAGEB18"
"M3"	"CES1"	"SIPA1L3"
"M3"	"CES1"	"RINT1"
"M3"	"CES1"	"NAE1"
"M3"	"CES1"	"MCFD2"
"M3"	"CES1"	"GRM7"
"M3"	"CES1"	"KDM3A"
"M3"	"CES1"	"CSPG4"
"M3"	"CES1"	"B4GALT1"
"M3"	"CES1"	"RAD23A"
"M3"	"CES1"	"OLIG3"
"M3"	"CES1"	"RPS15A"
"M3"	"CES1"	"PUF60"
"M3"	"CES1"	"UCN"
"M3"	"CES1"	"C18orf32"
"M3"	"CES1"	"GDNF"
"M3"	"CES1"	"CLSPN"
"M3"	"CES1"	"VASP"
"M3"	"CES1"	"HMGCS2"
"M3"	"CES1"	"PKN2"
"M3"	"CES1"	"PPP1R13L"
"M3"	"CES1"	"NCK1"
"M3"	"CES1"	"CNTFR"
"M3"	"CES1"	"LPP"
"M3"	"CES1"	"CCR4"
"M3"	"CES1"	"APBB1IP"
"M3"	"CES1"	"NMT2"
"M3"	"CES1"	"PBK"
"M3"	"CES1"	"GZMM"
"M3"	"CES1"	"DMBT1"
"M3"	"CES1"	"KPNA5"
"M3"	"CES1"	"NR5A1"
"M3"	"CES1"	"UBE2R2"
"M3"	"CES1"	"OGG1"
"M3"	"CES1"	"FIGF"
"M3"	"CES1"	"PCSK4"
"M3"	"CES1"	"CLASP2"
"M3"	"CES1"	"ATP5F1"
"M3"	"CES1"	"SLA"
"M3"	"CES1"	"DGCR14"
"M3"	"CES1"	"C1orf94"
"M3"	"CES1"	"XK"
"M3"	"CES1"	"NXF3"
"M3"	"CES1"	"GPC3"
"M3"	"CES1"	"SLC22A1"
"M3"	"CES1"	"KLHL24"
"M3"	"CES1"	"RELA"
"M3"	"CES1"	"REN"
"M3"	"CES1"	"LY6G6F"
"M3"	"CES1"	"CDKN1C"
"M3"	"CES1"	"POLD2"
"M3"	"CES1"	"RPL26"
"M3"	"CES1"	"FTCD"
"M3"	"CES1"	"EXOSC6"
"M3"	"CES1"	"POLD3"
"M3"	"CES1"	"ARHGAP27"
"M3"	"CES1"	"NKRF"
"M3"	"CES1"	"WBP5"
"M3"	"CES1"	"NTRK2"
"M3"	"CES1"	"TWF1"
"M3"	"CES1"	"BAZ1A"
"M3"	"CES1"	"TRHDE"
"M3"	"CES1"	"KRT8"
"M3"	"CES1"	"INCA1"
"M3"	"CES1"	"C10orf90"
"M3"	"CES1"	"C9orf24"
"M3"	"CES1"	"DNASE1L2"
"M3"	"CES1"	"SUSD2"
"M3"	"CES1"	"ITGA11"
"M3"	"CES1"	"CCDC15"
"M3"	"CES1"	"EXOSC9"
"M3"	"CES1"	"LRRC23"
"M3"	"CES1"	"KLHL5"
"M3"	"CES1"	"MAP7D3"
"M3"	"CES1"	"AIG1"
"M3"	"CES1"	"HLA-DOB"
"M3"	"CES1"	"RBM7"
"M3"	"CES1"	"BAAT"
"M3"	"CES1"	"CSRP1"
"M3"	"CES1"	"NEU3"
"M3"	"CES1"	"HSDL2"
"M3"	"CES1"	"DDX58"
"M3"	"CES1"	"ZNF596"
"M3"	"CES1"	"TRUB2"
"M3"	"CES1"	"RAPH1"
"M3"	"CES1"	"FBXO3"
"M3"	"CES1"	"TUBGCP6"
"M3"	"CES1"	"ACSL6"
"M3"	"CES1"	"PRMT6"
"M3"	"CES1"	"CTAGE1"
"M3"	"CES1"	"ALG11"
"M3"	"CES1"	"CRIP2"
"M3"	"CES1"	"MBD3"
"M3"	"CES1"	"KCTD1"
"M3"	"CES1"	"PEX14"
"M3"	"CES1"	"PLEKHA6"
"M3"	"CES1"	"ZNF354C"
"M3"	"CES1"	"IPO5"
"M3"	"CES1"	"SMAGP"
"M3"	"CES1"	"F5"
"M3"	"CES1"	"TOMM20"
"M3"	"CES1"	"NXT1"
"M3"	"CES1"	"TTC8"
"M3"	"CES1"	"ICOSLG"
"M3"	"CES1"	"ZNF792"
"M3"	"CES1"	"C11orf63"
"M3"	"CES1"	"RAB37"
