Pair Compared	DIFF	LWR	UPR	P.adj
Medulloblastoma, group 4-Low-grade glioma/astrocytoma, KIAA1549-BRAF	-0.4853211947626802	-2.7013315256149237	1.7306891360895635	0.9999999896978986
Low-grade glioma/astrocytoma, wildtype-Low-grade glioma/astrocytoma, RTK	1.0178826530612226	-3.789883105050722	5.825648411173168	0.9999999949824586
Low-grade glioma/astrocytoma, wildtype-Low-grade glioma/astrocytoma, NF1-somatic	2.6316326530612266	-10.104449970556017	15.367715276678469	0.9999999970185993
Low-grade glioma/astrocytoma, other MAPK-Low-grade glioma/astrocytoma, MYB/MYBL1	1.6247619047619157	-6.396611267556525	9.646135077080357	0.9999999980571931
Low-grade glioma/astrocytoma, BRAF V600E, CDKN2A/B-Low-grade glioma/astrocytoma (WHO grade I/II)	-1.5362500000000003	-9.257089767725066	6.1845897677250665	0.9999999986780737
Low-grade glioma/astrocytoma, other MAPK, IDH-High-grade glioma/astrocytoma, H3 wildtype	-2.495312500000011	-15.298876787999404	10.308251787999382	0.9999999991566786
Low-grade glioma/astrocytoma, wildtype-Low-grade glioma/astrocytoma, NF1-somatic, FGFR	2.4116326530612286	-10.324449970556014	15.147715276678472	0.999999999550048
Low-grade glioma/astrocytoma, BRAF V600E-Low-grade glioma/astrocytoma (WHO grade I/II)	-0.9112499999999997	-5.895030639855854	4.072530639855854	0.9999999997910771
Low-grade glioma/astrocytoma, wildtype-Low-grade glioma/astrocytoma, NF1-germline	2.2316326530612303	-10.504449970556013	14.967715276678472	0.9999999999183816
Low-grade glioma/astrocytoma, RTK-Low-grade glioma/astrocytoma, FGFR	1.136607142857124	-5.388693436912848	7.661907722627096	0.9999999999284372
Low-grade glioma/astrocytoma, wildtype-Low-grade glioma/astrocytoma, H3	2.2116326530612165	-10.524449970556027	14.947715276678458	0.9999999999331449
Low-grade glioma/astrocytoma, other MAPK-Low-grade glioma/astrocytoma, NF1-somatic	2.1514285714285744	-10.89917258811137	15.202029730968519	0.9999999999790461
Medulloblastoma, group 4-Low-grade glioma/astrocytoma, RTK, CDKN2A/B	-1.4373404255319095	-10.540308485222926	7.665627634159108	0.999999999992135
Medulloblastoma, WNT-activated-Low-grade glioma/astrocytoma, RTK, CDKN2A/B	-1.5105555555555519	-11.366743939906389	8.345632828795285	0.99999999999605
Medulloblastoma, WNT-activated-Low-grade glioma/astrocytoma, BRAF V600E	-0.7155555555555566	-5.47268085022736	4.041569739116247	0.9999999999974645
Low-grade glioma/astrocytoma, other MAPK-Low-grade glioma/astrocytoma, NF1-somatic, FGFR	1.9314285714285764	-11.119172588111368	14.98202973096852	0.9999999999983303
Low-grade glioma/astrocytoma, RTK-High-grade glioma/astrocytoma, H3 G35-mutant	1.2570833333333198	-7.278626191999608	9.792792858666248	0.9999999999985054
Medulloblastoma, SHH-activated-Low-grade glioma/astrocytoma, BRAF V600E	-0.5065217391304435	-3.953125386379001	2.940081908118114	0.9999999999985862
Low-grade glioma/astrocytoma, FGFR-Low-grade glioma/astrocytoma (WHO grade I/II)	-0.9541071428571247	-7.479407722627097	5.571193436912847	0.9999999999987776
Low-grade glioma/astrocytoma, wildtype-Low-grade glioma/astrocytoma, RTK, CDKN2A/B	1.3166326530612262	-7.7787495985958515	10.412014904718305	0.9999999999990624
Low-grade glioma/astrocytoma (WHO grade I/II)-High-grade glioma/astrocytoma, H3 G35-mutant	1.0745833333333206	-7.4611261919996075	9.610292858666249	1
Low-grade glioma/astrocytoma, BRAF V600E-High-grade glioma/astrocytoma, H3 G35-mutant	0.1633333333333209	-7.449517343064979	7.776184009731621	1
Low-grade glioma/astrocytoma, BRAF V600E, CDKN2A/B-High-grade glioma/astrocytoma, H3 G35-mutant	-0.46166666666667977	-10.091245716335512	9.167912383002152	1
Low-grade glioma/astrocytoma, FGFR-High-grade glioma/astrocytoma, H3 G35-mutant	0.12047619047619584	-8.579924582550433	8.820876963502826	1
Low-grade glioma/astrocytoma, H3-High-grade glioma/astrocytoma, H3 G35-mutant	0.06333333333332569	-14.495221749901775	14.621888416568426	1
Low-grade glioma/astrocytoma, KIAA1549-BRAF-High-grade glioma/astrocytoma, H3 G35-mutant	0.00631410256408671	-7.377206609835464	7.3898348149636375	1
