"Module"	"Gene1"	"Gene2"
"M5"	"HRH3"	"LYPD3"
"M5"	"HRH3"	"ATP8B1"
"M5"	"HRH3"	"DHRS13"
"M5"	"HRH3"	"ERP27"
"M5"	"HRH3"	"PTH"
"M5"	"HRH3"	"RGS17"
"M5"	"HRH3"	"TIAL1"
"M5"	"HRH3"	"SMC6"
"M5"	"HRH3"	"GIT2"
"M5"	"HRH3"	"DZIP1L"
"M5"	"HRH3"	"MZT1"
"M5"	"HRH3"	"UACA"
"M5"	"HRH3"	"A4GALT"
"M5"	"HRH3"	"RCBTB1"
"M5"	"HRH3"	"ATP5J"
"M5"	"HRH3"	"IL5RA"
"M5"	"HRH3"	"ZHX1-C8ORF76"
"M5"	"HRH3"	"YOD1"
"M5"	"HRH3"	"PHC2"
"M5"	"HRH3"	"NRCAM"
"M5"	"HRH3"	"HECW1"
"M5"	"HRH3"	"MRPS6"
"M5"	"HRH3"	"ACIN1"
"M5"	"APC2"	"SERPINF1"
"M5"	"APC2"	"ZNF536"
"M5"	"APC2"	"CDR2L"
"M5"	"APC2"	"CD99"
"M5"	"APC2"	"GK5"
"M5"	"APC2"	"TRMT6"
"M5"	"APC2"	"TRHR"
"M5"	"APC2"	"NTSR1"
"M5"	"APC2"	"GPALPP1"
"M5"	"APC2"	"ARL10"
"M5"	"APC2"	"ANP32A"
"M5"	"APC2"	"TMUB2"
"M5"	"APC2"	"TRIM38"
"M5"	"APC2"	"YIPF3"
"M5"	"APC2"	"EIF3B"
"M5"	"APC2"	"PANK4"
"M5"	"APC2"	"ROR2"
"M5"	"APC2"	"EPO"
"M5"	"APC2"	"CD302"
"M5"	"APC2"	"HNRNPH2"
"M5"	"APC2"	"HOXD9"
"M5"	"APC2"	"ENTHD2"
"M5"	"APC2"	"ZNF516"
"M5"	"APC2"	"ACSL6"
"M5"	"APC2"	"HDHD3"
"M5"	"APC2"	"ORC6"
"M5"	"NID2"	"RYR2"
"M5"	"NID2"	"PTP4A1"
"M5"	"NID2"	"NR1D2"
"M5"	"NID2"	"ANKHD1"
"M5"	"MOAP1"	"TRIM71"
"M5"	"MOAP1"	"KCNH1"
"M5"	"DACH1"	"PTP4A1"
"M5"	"DACH1"	"PDE2A"
"M5"	"DACH1"	"DUT"
"M5"	"SRP19"	"PLIN4"
"M5"	"CD47"	"KCNIP3"
"M5"	"TLR9"	"KCNIP3"
"M5"	"SETD8"	"DTX1"
"M5"	"SETD8"	"ZNF257"
"M5"	"UPK2"	"LONRF2"
"M5"	"FLT3"	"AMPH"
"M5"	"XIAP"	"DLK1"
"M5"	"BAIAP2"	"PCDH7"
"M5"	"MSI2"	"PCDH7"
"M5"	"MSI2"	"ZNF257"
"M5"	"UMOD"	"MED12L"
"M5"	"UMOD"	"GABRA2"
"M5"	"LYRM7"	"EN2"
"M5"	"LYRM7"	"PCDH7"
"M5"	"DCAF10"	"MED12L"
"M5"	"GFRA2"	"SGMS1"
"M5"	"GFRA2"	"GABRG2"
"M5"	"GFRA2"	"HSPA2"
"M5"	"GFRA2"	"DVL3"
"M5"	"GFRA2"	"EYA2"
"M5"	"GFRA2"	"CSF2"
"M5"	"GFRA2"	"SUN1"
"M5"	"GFRA2"	"PSMD1"
"M5"	"GFRA2"	"FBXO22"
"M5"	"GFRA2"	"ACAD11"
"M5"	"GFRA2"	"HIST1H3J"
"M5"	"GFRA2"	"PPP2R3B"
"M5"	"GFRA2"	"MYO5A"
"M5"	"GFRA2"	"PTP4A1"
"M5"	"GFRA2"	"ATPAF1"
"M5"	"GFRA2"	"NOS3"
"M5"	"GFRA2"	"SMC4"
"M5"	"GFRA2"	"PRELP"
"M5"	"GFRA2"	"UVRAG"
"M5"	"GFRA2"	"HMGCR"
"M5"	"GFRA2"	"HOMER1"
"M5"	"GFRA2"	"NAT10"
"M5"	"GFRA2"	"IKBKAP"
"M5"	"GFRA2"	"CDK19"
"M5"	"GFRA2"	"SPATA7"
"M5"	"GFRA2"	"RPS6KA4"
"M5"	"GFRA2"	"DEFB103A"
"M5"	"GFRA2"	"EXOC2"
"M5"	"GFRA2"	"KLHL25"
"M5"	"GFRA2"	"GCK"
"M5"	"GFRA2"	"SPESP1"
"M5"	"GFRA2"	"PTPN13"
"M5"	"GFRA2"	"ZRANB2"
"M5"	"GFRA2"	"KANSL1"
"M5"	"GFRA2"	"CPN1"
"M5"	"GFRA2"	"LILRB2"
"M5"	"GFRA2"	"ABCC3"
"M5"	"GFRA2"	"SLC5A3"
"M5"	"GFRA2"	"BRI3BP"
"M5"	"GFRA2"	"SLC1A2"
"M5"	"IMP3"	"MED12L"
"M5"	"ZCCHC12"	"MYO16"
"M5"	"ZCCHC12"	"SLBP"
"M5"	"ZCCHC12"	"KCNJ12"
"M5"	"ZCCHC12"	"TAF6L"
"M5"	"ZCCHC12"	"ARNTL2"
"M5"	"ZCCHC12"	"TBCE"
"M5"	"ZCCHC12"	"CSNK1G3"
"M5"	"ZCCHC12"	"STX3"
"M5"	"ZCCHC12"	"ELOVL1"
"M5"	"ZCCHC12"	"GABRA2"
"M5"	"ZCCHC12"	"MPI"
"M5"	"ZCCHC12"	"LOX"
"M5"	"ZCCHC12"	"ATP11C"
"M5"	"ZCCHC12"	"KCNJ11"
"M5"	"ZCCHC12"	"CLCA1"
"M5"	"ZCCHC12"	"NXNL1"
"M5"	"ZCCHC12"	"RALGPS2"
"M5"	"ZCCHC12"	"DLG2"
"M5"	"ZCCHC12"	"ARF3"
"M5"	"ZCCHC12"	"PPP1CB"
"M5"	"ZCCHC12"	"TMPRSS15"
"M5"	"ZCCHC12"	"SERINC2"
"M5"	"RASGRF1"	"PTP4A1"
"M5"	"RASGRF1"	"RFXAP"
"M5"	"RASGRF1"	"NR0B1"
"M5"	"RASGRF1"	"BLOC1S5"
"M5"	"RASGRF1"	"BNIP3L"
"M5"	"RASGRF1"	"UBAP2"
"M5"	"RASGRF1"	"ATG7"
"M5"	"RASGRF1"	"QKI"
"M5"	"RASGRF1"	"TMEM168"
"M5"	"RASGRF1"	"RHOC"
"M5"	"RASGRF1"	"HAUS2"
"M5"	"RASGRF1"	"BRSK1"
"M5"	"RASGRF1"	"ZCCHC24"
"M5"	"RASGRF1"	"WDR83OS"
"M5"	"RASGRF1"	"PLOD2"
"M5"	"RASGRF1"	"C1QTNF9"
"M5"	"RASGRF1"	"RABL3"
"M5"	"RASGRF1"	"ATG4D"
"M5"	"RASGRF1"	"SRM"
"M5"	"RASGRF1"	"TNFAIP6"
"M5"	"RASGRF1"	"RSAD2"
"M5"	"RASGRF1"	"OAS1"
"M5"	"RASGRF1"	"PTRH2"
"M5"	"RASGRF1"	"GMIP"
"M5"	"RASGRF1"	"RALB"
"M5"	"RASGRF1"	"C5orf51"
"M5"	"RASGRF1"	"ASPRV1"
"M5"	"RASGRF1"	"FN1"
"M5"	"RASGRF1"	"MNDA"
"M5"	"RASGRF1"	"DENND5B"
"M5"	"RASGRF1"	"GLP2R"
"M5"	"RASGRF1"	"BEND5"
"M5"	"RASGRF1"	"MYO7B"
"M5"	"RASGRF1"	"EMG1"
"M5"	"RASGRF1"	"APLN"
"M5"	"RASGRF1"	"RBMX"
"M5"	"RASGRF1"	"MED16"
"M5"	"RASGRF1"	"SGK223"
"M5"	"RASGRF1"	"BCAM"
"M5"	"RASGRF1"	"E2F8"
"M5"	"RASGRF1"	"PLEC"
"M5"	"RASGRF1"	"MRPL44"
"M5"	"RASGRF1"	"CDKN2AIP"
"M5"	"RASGRF1"	"FGFR1OP"
"M5"	"RASGRF1"	"PCDHB14"
"M5"	"RASGRF1"	"NCOA2"
"M5"	"RASGRF1"	"SHBG"
"M5"	"CD247"	"MED12L"
"M5"	"RMDN1"	"RIMS4"
"M5"	"RMDN1"	"LONRF2"
"M5"	"GRK4"	"MED12L"
"M5"	"MTUS2"	"PRF1"
"M5"	"MTUS2"	"APBB1IP"
"M5"	"MTUS2"	"PTP4A1"
"M5"	"MTUS2"	"CRYAA"
"M5"	"MTUS2"	"ATP5F1"
"M5"	"MTUS2"	"CSPG4"
"M5"	"MTUS2"	"SPAG7"
"M5"	"MTUS2"	"GRM7"
"M5"	"MTUS2"	"HOXD8"
"M5"	"MTUS2"	"NAT10"
"M5"	"MTUS2"	"JUP"
"M5"	"MTUS2"	"ZNF2"
"M5"	"MTUS2"	"COX4I2"
"M5"	"MTUS2"	"CYBB"
"M5"	"MTUS2"	"TMEM126B"
"M5"	"MTUS2"	"MRPL41"
"M5"	"MTUS2"	"PCDHGC3"
"M5"	"MTUS2"	"SLC25A44"
"M5"	"MTUS2"	"RGCC"
"M5"	"MTUS2"	"GALNT11"
"M5"	"MTUS2"	"ZNF219"
"M5"	"MTUS2"	"FAM210B"
"M5"	"MTUS2"	"AFAP1L1"
"M5"	"MTUS2"	"EGFLAM"
"M5"	"MTUS2"	"MYBPH"
"M5"	"MTUS2"	"TRDN"
"M5"	"MTUS2"	"CD40"
"M5"	"TRIM31"	"TRPC3"
"M5"	"TYK2"	"DNM3"
"M5"	"ABCB7"	"KCNH1"
"M5"	"USP6"	"B4GALNT1"
"M5"	"STMN2"	"TAPBP"
"M5"	"STMN2"	"FBXO22"
"M5"	"STMN2"	"POLR1D"
"M5"	"STMN2"	"SLC3A2"
"M5"	"STMN2"	"WDR12"
"M5"	"STMN2"	"RBBP8"
"M5"	"STMN2"	"RAD18"
"M5"	"STMN2"	"PPAP2B"
"M5"	"STMN2"	"DEK"
"M5"	"STMN2"	"CD79A"
"M5"	"STMN2"	"GATA5"
"M5"	"STMN2"	"TRPV6"
"M5"	"STMN2"	"PPP2R3B"
"M5"	"STMN2"	"ADRB2"
"M5"	"STMN2"	"KDM3A"
"M5"	"STMN2"	"ERBB2"
"M5"	"STMN2"	"MSRB1"
"M5"	"STMN2"	"SLC1A1"
"M5"	"STMN2"	"CIZ1"
"M5"	"STMN2"	"KLHDC9"
"M5"	"STMN2"	"PRF1"
"M5"	"STMN2"	"VPS28"
"M5"	"STMN2"	"APBB1IP"
"M5"	"STMN2"	"IL1RAP"
"M5"	"STMN2"	"PTP4A1"
"M5"	"STMN2"	"PRKAB2"
"M5"	"STMN2"	"SIPA1L3"
"M5"	"STMN2"	"TFF3"
"M5"	"STMN2"	"PLEKHG2"
"M5"	"STMN2"	"PPL"
"M5"	"STMN2"	"CD2AP"
"M5"	"STMN2"	"SGCA"
"M5"	"STMN2"	"DGCR14"
"M5"	"STMN2"	"ACTN2"
"M5"	"STMN2"	"PCYOX1"
"M5"	"STMN2"	"EIF4B"
"M5"	"STMN2"	"PLXNA2"
"M5"	"STMN2"	"PIGM"
"M5"	"STMN2"	"CUTA"
"M5"	"STMN2"	"SNX21"
"M5"	"STMN2"	"HSF4"
"M5"	"STMN2"	"TNFSF13"
"M5"	"STMN2"	"MICALCL"
"M5"	"STMN2"	"DPYSL4"
"M5"	"STMN2"	"PRPF3"
"M5"	"STMN2"	"CHMP1B"
"M5"	"STMN2"	"SPCS3"
"M5"	"STMN2"	"VEZF1"
"M5"	"NMUR1"	"PCDH7"
"M5"	"LRPPRC"	"C11orf63"
"M5"	"LRPPRC"	"SH3GL2"
"M5"	"ANTXR2"	"PCDH7"
"M5"	"FBXL18"	"LMTK3"
"M5"	"MEST"	"RCAN3"
"M5"	"MED13L"	"GNAL"
"M5"	"CTDNEP1"	"B4GALNT1"
"M5"	"MPL"	"C11orf63"
"M5"	"MPL"	"TRPC3"
"M5"	"VDR"	"GNAL"
"M5"	"ADRA2A"	"PTGER3"
"M5"	"ADRA2A"	"PTP4A1"
"M5"	"ADRA2A"	"DOK6"
"M5"	"ADRA2A"	"C19orf25"
"M5"	"ADRA2A"	"PRMT2"
"M5"	"ADRA2A"	"KDM4A"
"M5"	"ADRA2A"	"ATG4D"
"M5"	"ADRA2A"	"PCYOX1L"
"M5"	"ADRA2A"	"MPC2"
"M5"	"ADRA2A"	"ERCC2"
"M5"	"ADRA2A"	"TMEM11"
"M5"	"ADRA2A"	"C6orf118"
"M5"	"ADRA2A"	"EPS8"
"M5"	"ADRA2A"	"EFEMP1"
"M5"	"ADRA2A"	"STK19"
"M5"	"ADRA2A"	"SNAPC2"
"M5"	"ADRA2A"	"IARS2"
"M5"	"ADRA2A"	"ANXA5"
"M5"	"ADRA2A"	"ATP6V1H"
"M5"	"ADRA2A"	"GSN"
"M5"	"ADRA2A"	"SMYD5"
"M5"	"ADRA2A"	"BRI3"
"M5"	"ADRA2A"	"INHBE"
"M5"	"ADRA2A"	"TESK1"
"M5"	"ADRA2A"	"ANO2"
"M5"	"ADRA2A"	"ATP5I"
"M5"	"ADRA2A"	"MDGA2"
"M5"	"BAX"	"MED12L"
"M5"	"NFATC3"	"PCDH7"
"M5"	"PPP1R7"	"TRPC3"
"M5"	"SOS1"	"GNAL"
"M5"	"TACR1"	"PAPPA"
"M5"	"TACR1"	"COX6A2"
"M5"	"SNAP25"	"LONRF2"
"M5"	"NGB"	"CREB3L1"
"M5"	"NGB"	"ICAM2"
"M5"	"NGB"	"POLD2"
"M5"	"NGB"	"PTGDS"
"M5"	"NGB"	"RYR3"
"M5"	"NGB"	"MPZ"
"M5"	"NGB"	"PLCL2"
"M5"	"NGB"	"BICD2"
"M5"	"NGB"	"TNP1"
"M5"	"NGB"	"HMGN2"
"M5"	"NGB"	"STK4"
"M5"	"NGB"	"LRCH3"
"M5"	"NGB"	"LRIG3"
"M5"	"NGB"	"ARHGEF7"
"M5"	"FBXL16"	"COX6A2"
"M5"	"DYRK2"	"DNM3"
"M5"	"DYRK2"	"TRPC3"
"M5"	"MMP13"	"MOCOS"
"M5"	"AGO4"	"MED12L"
"M5"	"CCDC23"	"LONRF2"
"M5"	"SGMS1"	"TRPC3"
"M5"	"CCR5"	"TRIM71"
"M5"	"GRM4"	"GRIK1"
"M5"	"GRM4"	"DNAJB14"
"M5"	"GRM4"	"COL4A1"
"M5"	"GRM4"	"UBE2L6"
"M5"	"GRM4"	"PTP4A1"
"M5"	"GRM4"	"TBC1D4"
"M5"	"GRM4"	"SORCS3"
"M5"	"GRM4"	"TBCE"
"M5"	"GRM4"	"CARD11"
"M5"	"GRM4"	"FXYD1"
"M5"	"GRM4"	"SYT9"
"M5"	"GRM4"	"POLD2"
"M5"	"GRM4"	"AGTRAP"
"M5"	"GRM4"	"MLPH"
"M5"	"GRM4"	"ATP6V0A1"
"M5"	"GRM4"	"TNNC1"
"M5"	"GRM4"	"IFNGR2"
"M5"	"GRM4"	"SPTLC2"
"M5"	"GRM4"	"CBX2"
"M5"	"GRM4"	"PSMD10"
"M5"	"GRM4"	"JKAMP"
"M5"	"GRM4"	"LRRC4"
"M5"	"GRM4"	"SRM"
"M5"	"GRM4"	"CDK5R2"
"M5"	"GRM4"	"PECR"
"M5"	"GRM4"	"TIRAP"
"M5"	"GRM4"	"MTMR14"
"M5"	"GRM4"	"EPS8L2"
"M5"	"GRM4"	"LCA5L"
"M5"	"GRM4"	"SPINK13"
"M5"	"GRM4"	"MYH10"
"M5"	"GRM4"	"RUVBL1"
"M5"	"GRM4"	"THAP7"
"M5"	"GRM4"	"NBR1"
"M5"	"GRM4"	"IFT81"
"M5"	"GRM4"	"METTL4"
"M5"	"GRM4"	"RPS6KA4"
"M5"	"GRM4"	"SNAPC2"
"M5"	"GRM4"	"VRK3"
"M5"	"GRM4"	"MAF"
"M5"	"GRM4"	"SPTBN1"
"M5"	"GRM4"	"RPS9"
"M5"	"GRM4"	"CCDC158"
"M5"	"GRM4"	"TANGO2"
"M5"	"GRM4"	"ZNF383"
"M5"	"GRM4"	"UACA"
"M5"	"GRM4"	"C1QC"
"M5"	"GRM4"	"CHORDC1"
"M5"	"GRM4"	"MTMR1"
"M5"	"GRM4"	"NRCAM"
"M5"	"GRM4"	"SAA1"
"M5"	"GRM4"	"LCP2"
"M5"	"GRM4"	"ZNF785"
"M5"	"GRM4"	"HEATR1"
"M5"	"GRM4"	"GRPEL1"
"M5"	"GRM4"	"ISCU"
"M5"	"GRM4"	"SECTM1"
"M5"	"GRM4"	"MMRN2"
"M5"	"GRM4"	"SH3BGRL3"
"M5"	"SDC4"	"GRIN1"
"M5"	"TMPRSS11A"	"MED12L"
"M5"	"EVC2"	"RNF182"
"M5"	"EVC2"	"TRIM71"
"M5"	"EVC2"	"MED12L"
"M5"	"CAMLG"	"C11orf63"
"M5"	"TCF3"	"HPCAL4"
"M5"	"TCF3"	"TRPC3"
"M5"	"DNTTIP1"	"KCNIP3"
"M5"	"DNTTIP1"	"PCDH7"
"M5"	"RNF182"	"GTF2E1"
"M5"	"RNF182"	"NR2C2AP"
"M5"	"RNF182"	"NPAS4"
"M5"	"RNF182"	"HNRNPL"
"M5"	"RNF182"	"E2F4"
"M5"	"RNF182"	"CSNK1D"
"M5"	"RNF182"	"TAPBP"
"M5"	"RNF182"	"CDKN2A"
"M5"	"RNF182"	"DMPK"
"M5"	"RNF182"	"SRSF9"
"M5"	"RNF182"	"TRAPPC5"
"M5"	"RNF182"	"SLC7A7"
"M5"	"RNF182"	"RASA3"
"M5"	"RNF182"	"A1BG"
"M5"	"RNF182"	"AP1G2"
"M5"	"RNF182"	"NAA50"
"M5"	"RNF182"	"SLC1A1"
"M5"	"RNF182"	"KLHDC9"
"M5"	"RNF182"	"PRF1"
"M5"	"RNF182"	"MPPED1"
"M5"	"RNF182"	"PTP4A1"
"M5"	"RNF182"	"USP33"
"M5"	"RNF182"	"CHRM2"
"M5"	"RNF182"	"FANCB"
"M5"	"RNF182"	"PAPD7"
"M5"	"RNF182"	"IER5L"
"M5"	"RNF182"	"TRIM54"
"M5"	"RNF182"	"NCR3LG1"
"M5"	"RNF182"	"PSMG2"
"M5"	"RNF182"	"IL6ST"
"M5"	"RNF182"	"LZIC"
"M5"	"RNF182"	"PLXDC2"
"M5"	"RNF182"	"PPARD"
"M5"	"RNF182"	"MTMR1"
"M5"	"RNF182"	"SLC35C2"
"M5"	"RNF182"	"ATP8A1"
"M5"	"RNF182"	"HTR1B"
"M5"	"RNF182"	"TRPC4AP"
"M5"	"EXPH5"	"TLE4"
"M5"	"EXPH5"	"PTP4A1"
"M5"	"EXPH5"	"RHPN2"
"M5"	"EXPH5"	"HSPG2"
"M5"	"EXPH5"	"KATNBL1"
"M5"	"EXPH5"	"C11orf84"
"M5"	"EXPH5"	"TWIST2"
"M5"	"EXPH5"	"MTFP1"
"M5"	"EXPH5"	"SLX4IP"
"M5"	"EXPH5"	"FAM200A"
"M5"	"EXPH5"	"USP49"
"M5"	"EXPH5"	"ARL2"
"M5"	"EXPH5"	"TREH"
"M5"	"FKBP7"	"PDE1C"
"M5"	"FKBP7"	"ZNF730"
"M5"	"TNKS2"	"TRPC3"
"M5"	"TRIM71"	"CLCN3"
"M5"	"TRIM71"	"ELN"
"M5"	"TRIM71"	"PABPC3"
"M5"	"TRIM71"	"EME2"
"M5"	"TRIM71"	"VLDLR"
"M5"	"TRIM71"	"MAGEB18"
"M5"	"TRIM71"	"BAIAP2L1"
"M5"	"TRIM71"	"KDM4A"
"M5"	"TRIM71"	"PCDH7"
"M5"	"TRIM71"	"ROR2"
"M5"	"TRIM71"	"CSNK1E"
"M5"	"TRIM71"	"SMCP"
"M5"	"TRIM71"	"SUPT6H"
"M5"	"TRIM71"	"ZNF784"
"M5"	"TRIM71"	"UQCR11"
"M5"	"TRIM71"	"ZNF516"
"M5"	"TRIM71"	"HIST1H4L"
"M5"	"TRIM71"	"RGL4"
"M5"	"TRIM71"	"SLC11A2"
"M5"	"TRIM71"	"LETM1"
"M5"	"TRIM71"	"HNRNPLL"
"M5"	"TRIM71"	"SRSF10"
"M5"	"TRIM71"	"MAF"
"M5"	"TRIM71"	"CBFA2T2"
"M5"	"TRIM71"	"RNF169"
"M5"	"TRIM71"	"FZD8"
"M5"	"TRIM71"	"XPNPEP3"
"M5"	"TRIM71"	"CDH2"
"M5"	"TRIM71"	"ZBTB45"
"M5"	"TRIM71"	"PMM2"
"M5"	"TRIM71"	"DST"
"M5"	"TRIM71"	"MGLL"
"M5"	"TRIM71"	"PYROXD1"
"M5"	"TRIM71"	"TMEM216"
"M5"	"TRIM71"	"GSTM1"
"M5"	"TRIM71"	"TP53I3"
"M5"	"TRIM71"	"OSBPL10"
"M5"	"TRIM71"	"GIF"
"M5"	"TRIM71"	"UTS2"
"M5"	"TRIM71"	"HABP2"
"M5"	"UNC45B"	"AMPH"
"M5"	"FBXW4"	"TRPC3"
"M5"	"NHLH2"	"PFN2"
"M5"	"NHLH2"	"AGRN"
"M5"	"NHLH2"	"KLHDC9"
"M5"	"NHLH2"	"PRF1"
"M5"	"NHLH2"	"VPS28"
"M5"	"NHLH2"	"MPPED1"
"M5"	"NHLH2"	"PTP4A1"
"M5"	"NHLH2"	"RAB5B"
"M5"	"NHLH2"	"RFXAP"
"M5"	"NHLH2"	"USP33"
"M5"	"NHLH2"	"NARFL"
"M5"	"NHLH2"	"CCR4"
"M5"	"NHLH2"	"SCN1A"
"M5"	"NHLH2"	"C1orf94"
"M5"	"NHLH2"	"TSGA10"
"M5"	"NHLH2"	"BAIAP2L1"
"M5"	"NHLH2"	"RSPO2"
"M5"	"NHLH2"	"PDE1C"
"M5"	"NHLH2"	"ZNF594"
"M5"	"NHLH2"	"WDR82"
"M5"	"NHLH2"	"SH3D19"
"M5"	"NHLH2"	"FRYL"
"M5"	"NHLH2"	"SDCBP2"
"M5"	"NHLH2"	"HNF1A"
"M5"	"NHLH2"	"G2E3"
"M5"	"NHLH2"	"HMGB2"
"M5"	"NHLH2"	"CD40LG"
"M5"	"NHLH2"	"SRSF1"
"M5"	"NHLH2"	"RBM25"
"M5"	"NHLH2"	"EIF3F"
"M5"	"NHLH2"	"SUPT4H1"
"M5"	"NHLH2"	"KDM5D"
"M5"	"NHLH2"	"CEP135"
"M5"	"HNRNPR"	"KIAA1549L"
"M5"	"ACVR2B"	"TRPC3"
"M5"	"AP3B2"	"MAPT"
"M5"	"SSTR1"	"B4GALNT1"
"M5"	"SSTR1"	"ZNF681"
"M5"	"GIT1"	"PAPPA"
"M5"	"GIT1"	"TRIM7"
"M5"	"NOTCH2NL"	"MAPT"
"M5"	"REPS2"	"TRPC3"
"M5"	"TGFB2"	"MOCOS"
"M5"	"MINOS1"	"B4GALNT1"
"M5"	"MINOS1"	"GABRA2"
"M5"	"ORAOV1"	"MED12L"
"M5"	"TBC1D8"	"TRIM7"
"M5"	"TBC1D8"	"PCDH7"
"M5"	"LSS"	"PSD3"
"M5"	"LSS"	"LMTK3"
"M5"	"LSS"	"TRH"
"M5"	"CD34"	"PCDH7"
"M5"	"NFATC2"	"MOCOS"
"M5"	"TAF7L"	"CADPS2"
"M5"	"PSMD3"	"TRPC3"
"M5"	"DLK1"	"PTP4A1"
"M5"	"DLK1"	"HSPB3"
"M5"	"DLK1"	"FBLIM1"
"M5"	"DLK1"	"DOK6"
"M5"	"DLK1"	"LSAMP"
"M5"	"DLK1"	"EIF4A1"
"M5"	"DLK1"	"PPP1R3D"
"M5"	"DLK1"	"HDAC8"
"M5"	"DLK1"	"MNT"
"M5"	"DLK1"	"ITGA8"
"M5"	"DLK1"	"NR5A1"
"M5"	"DLK1"	"CRELD2"
"M5"	"DLK1"	"CRYZ"
"M5"	"DLK1"	"NHP2"
"M5"	"DLK1"	"SHANK1"
"M5"	"DLK1"	"DDX19A"
"M5"	"DLK1"	"FBXO43"
"M5"	"DLK1"	"ATG16L1"
"M5"	"DLK1"	"GIMAP4"
"M5"	"DLK1"	"CMKLR1"
"M5"	"DLK1"	"DKC1"
"M5"	"DLK1"	"APTX"
"M5"	"DLK1"	"SKIV2L2"
"M5"	"DLK1"	"TMEM216"
"M5"	"DLK1"	"CYP27C1"
"M5"	"DLK1"	"MBNL1"
"M5"	"DLK1"	"CELA3A"
"M5"	"DLK1"	"CYFIP2"
"M5"	"DLK1"	"RBMS1"
"M5"	"DLK1"	"HCLS1"
"M5"	"DLK1"	"INTS3"
"M5"	"DLK1"	"SFT2D3"
"M5"	"DLK1"	"OSBPL10"
"M5"	"DLK1"	"KIF17"
"M5"	"DLK1"	"MED18"
"M5"	"DLK1"	"CDX1"
"M5"	"DLK1"	"PEX5"
"M5"	"DLK1"	"INTS6"
"M5"	"DLK1"	"PPP1R3G"
"M5"	"DLK1"	"C3orf17"
"M5"	"DLK1"	"CXCL16"
"M5"	"DLK1"	"FAM78A"
"M5"	"DLK1"	"NR1H2"
"M5"	"DLK1"	"UROC1"
"M5"	"DLK1"	"ZNF414"
"M5"	"DLK1"	"NCAPG"
"M5"	"DLK1"	"FAM193B"
"M5"	"DLK1"	"GZMB"
"M5"	"DLK1"	"LFNG"
"M5"	"DLK1"	"KLF5"
"M5"	"DLK1"	"ZIC5"
"M5"	"DLK1"	"HIBCH"
"M5"	"DLK1"	"CLPP"
"M5"	"DLK1"	"ASAH1"
"M5"	"DLK1"	"MAP3K6"
"M5"	"DLK1"	"SF3A2"
"M5"	"DLK1"	"VPS29"
"M5"	"DLK1"	"LHPP"
"M5"	"DLK1"	"JPH2"
"M5"	"DLK1"	"RHEBL1"
"M5"	"DLK1"	"COMMD8"
"M5"	"DLK1"	"FASTKD5"
"M5"	"DLK1"	"AKNAD1"
"M5"	"DLK1"	"PCDHA11"
"M5"	"DLK1"	"GID8"
"M5"	"DLK1"	"PCNP"
"M5"	"DLK1"	"KRT26"
"M5"	"DLK1"	"KCNB1"
"M5"	"DLK1"	"TMEM230"
"M5"	"DLK1"	"MRPL52"
"M5"	"DLK1"	"LRRFIP2"
"M5"	"DLK1"	"EIF3G"
"M5"	"PNPLA2"	"KCNIP3"
"M5"	"PNPLA2"	"B4GALNT1"
"M5"	"DEF6"	"TRPC3"
"M5"	"ADA"	"MAPT"
"M5"	"RPS16"	"COX6A2"
"M5"	"RPS16"	"NALCN"
"M5"	"PGR"	"DTX1"
"M5"	"PGR"	"C11orf63"
"M5"	"PGR"	"GRIN1"
"M5"	"PGR"	"LONRF2"
"M5"	"PGR"	"SLC1A6"
"M5"	"SLC12A4"	"LONRF2"
"M5"	"HRAS"	"PCDH7"
"M5"	"WNT3A"	"TRPC3"
"M5"	"DBF4"	"CDH4"
"M5"	"DBF4"	"KIAA1549L"
"M5"	"INPP5D"	"TRPC3"
"M5"	"TERT"	"CDH4"
"M5"	"TERT"	"FGF9"
"M5"	"TERT"	"PCDH7"
"M5"	"TERT"	"CAMK1G"
"M5"	"TERT"	"SYNPR"
"M5"	"FCN1"	"PCDH7"
"M5"	"TRIML1"	"PCDH7"
"M5"	"TRIML1"	"PDE1C"
"M5"	"MTIF2"	"TRPC3"
"M5"	"PTPN5"	"MAPT"
"M5"	"NPTXR"	"MOCOS"
"M5"	"NPTXR"	"PDE1C"
"M5"	"XRCC1"	"C11orf63"
"M5"	"VPS54"	"KCNH1"
"M5"	"VPS54"	"STAC"
"M5"	"VPS54"	"PCDH7"
"M5"	"HSPA2"	"RELN"
"M5"	"HSPA2"	"PAPPA"
"M5"	"SBK1"	"MAPT"
"M5"	"B4GALT1"	"TRPC3"
"M5"	"B4GALT1"	"SHANK1"
"M5"	"TINAGL1"	"PCDH7"
"M5"	"GAS1"	"PCDH7"
"M5"	"CHRAC1"	"PHACTR3"
"M5"	"MKLN1"	"MAPT"
"M5"	"MKLN1"	"ZNF257"
"M5"	"MRPL49"	"ZNF676"
"M5"	"TGFB1I1"	"KCNIP3"
"M5"	"TGFB1I1"	"SH3GL2"
"M5"	"TGFB1I1"	"PDE1C"
"M5"	"KIF21B"	"RIMS4"
"M5"	"KIF21B"	"TRPC3"
"M5"	"BUB1B"	"PCDH7"
"M5"	"BUB1B"	"PDE1C"
"M5"	"CD8B"	"PCDH7"
"M5"	"CDH4"	"THRB"
"M5"	"CDH4"	"PPAP2B"
"M5"	"CDH4"	"KDM3A"
